DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,SalesperCustomer,ProfitRatio,Category,City,Country/Region,CustomerName,Discount,NumberofRecords,OrderDate,Order ID,Person,PostalCode,ProductName,Profit,Quantity,Region,Returned,ProfitperOrder,Sales,Segment,ShipDate,ShipMode,State,SubCategory
6,3001.00,Shipped On Time,6.00,2003.92,-0.01,Furniture,New York City,United States,Peter Fuller,0.20,1,9/17/2017,US-2017-126977,Chuck Magee,10035,DMI Eclipse Executive Suite Bookcases,-25.00,5.00,East,,-25.05,2004.00,Consumer,9/23/2017,Standard Class,New York,Bookcases
4,107.00,Shipped Early,6.00,71.12,0.14,Furniture,Columbus,United States,Eugene Barchas,0.20,1,11/28/2017,CA-2017-111612,Chuck Magee,43229,"Seth Thomas 13 1/2"" Wall Clock",10.00,5.00,East,,9.78,71.00,Consumer,12/2/2017,Standard Class,Ohio,Furnishings
5,33.00,Shipped Early,6.00,21.88,0.29,Furniture,Columbus,United States,Henia Zydlo,0.20,1,3/14/2018,US-2018-154361,Chuck Magee,43229,Advantus Panel Wall Acrylic Frame,6.00,5.00,East,,6.29,22.00,Consumer,3/19/2018,Standard Class,Ohio,Furnishings
4,594.00,Shipped Early,6.00,396.92,0.38,Furniture,Columbus,United States,John Lee,0.20,1,7/14/2019,US-2019-161935,Chuck Magee,43229,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",149.00,5.00,East,,148.84,397.00,Consumer,7/18/2019,Standard Class,Ohio,Furnishings
6,116.00,Shipped On Time,6.00,77.60,0.36,Furniture,Newark,United States,Brian Thompson,0.20,1,11/20/2019,US-2019-161193,Chuck Magee,43055,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",28.00,5.00,East,,28.13,78.00,Consumer,11/26/2019,Standard Class,Ohio,Furnishings
6,6333.00,Shipped On Time,6.00,4228.70,0.04,Furniture,New York City,United States,Peter Fuller,0.20,1,9/17/2017,US-2017-126977,Chuck Magee,10035,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",159.00,6.00,East,,158.58,4229.00,Consumer,9/23/2017,Standard Class,New York,Bookcases
5,53.00,Shipped Early,6.00,35.17,0.28,Furniture,Toledo,United States,Thea Hendricks,0.20,1,11/24/2016,CA-2016-153850,Chuck Magee,43615,"Eldon 200 Class Desk Accessories, Burgundy",10.00,7.00,East,,9.67,35.00,Consumer,11/29/2016,Standard Class,Ohio,Furnishings
4,87.00,Shipped Early,6.00,58.25,0.20,Furniture,Philadelphia,United States,Dean Braden,0.20,1,9/5/2018,CA-2018-158778,Chuck Magee,19134,"6"" Cubicle Wall Clock, Black",12.00,9.00,East,,11.65,58.00,Consumer,9/9/2018,Standard Class,Pennsylvania,Furnishings
5,6002.00,Shipped Early,6.00,4007.84,-0.01,Furniture,Buffalo,United States,Greg Tran,0.20,1,11/17/2016,CA-2016-128209,Chuck Magee,14215,DMI Eclipse Executive Suite Bookcases,-50.00,10.00,East,,-50.10,4008.00,Consumer,11/22/2016,Standard Class,New York,Bookcases
4,1020.00,Shipped Early,6.00,681.41,0.06,Furniture,New York City,United States,Janet Lee,0.20,1,11/30/2017,CA-2017-137925,Chuck Magee,10035,"Hon Metal Bookcases, Black",43.00,12.00,East,,42.59,681.00,Consumer,12/4/2017,Standard Class,New York,Bookcases
6,95.00,Shipped On Time,6.00,63.69,-0.14,Furniture,Philadelphia,United States,Arianne Irving,0.30,1,12/11/2019,US-2019-160759,Chuck Magee,19120,"Leather Task Chair, Black",-9.00,1.00,East,,-9.10,64.00,Consumer,12/17/2019,Standard Class,Pennsylvania,Chairs
4,72.00,Shipped Early,6.00,47.99,-0.04,Furniture,Columbus,United States,Maribeth Dona,0.30,1,5/8/2019,CA-2019-149181,Chuck Magee,43229,Global Chrome Stack Chair,-2.00,2.00,East,,-2.06,48.00,Consumer,5/12/2019,Standard Class,Ohio,Chairs
7,233.00,Shipped Late,6.00,155.37,-0.09,Furniture,Columbus,United States,Pete Kriz,0.30,1,9/24/2018,US-2018-134488,Chuck Magee,43229,Office Star - Contemporary Task Swivel Chair,-13.00,2.00,East,,-13.32,155.00,Consumer,10/1/2018,Standard Class,Ohio,Chairs
6,128.00,Shipped On Time,6.00,85.25,-0.01,Furniture,Lancaster,United States,Maribeth Dona,0.30,1,9/5/2018,CA-2018-162383,Chuck Magee,43130,"Global Push Button Manager's Chair, Indigo",-1.00,2.00,East,,-1.22,85.00,Consumer,9/11/2018,Standard Class,Ohio,Chairs
4,673.00,Shipped Early,6.00,449.37,-0.03,Furniture,Parma,United States,Susan Pistek,0.30,1,11/12/2018,CA-2018-124590,Chuck Magee,44134,Hon 4070 Series Pagoda Round Back Stacking Chairs,-13.00,2.00,East,,-12.84,449.00,Consumer,11/16/2018,Standard Class,Ohio,Chairs
4,107.00,Shipped Early,6.00,71.25,-0.27,Furniture,Philadelphia,United States,Dean Braden,0.30,1,9/5/2018,CA-2018-158778,Chuck Magee,19134,"Global Task Chair, Black",-19.00,2.00,East,,-19.34,71.00,Consumer,9/9/2018,Standard Class,Pennsylvania,Chairs
4,598.00,Shipped Early,6.00,398.97,-0.07,Furniture,Philadelphia,United States,Sean Christensen,0.30,1,12/1/2019,CA-2019-122539,Chuck Magee,19140,Global Commerce Series High-Back Swivel/Tilt Chairs,-28.00,2.00,East,,-28.50,399.00,Consumer,12/5/2019,Standard Class,Pennsylvania,Chairs
5,191.00,Shipped Early,6.00,127.37,-0.24,Furniture,Philadelphia,United States,Maris LaWare,0.30,1,11/6/2019,CA-2019-154109,Chuck Magee,19143,"Global Wood Trimmed Manager's Task Chair, Khaki",-31.00,2.00,East,,-30.93,127.00,Consumer,11/11/2019,Standard Class,Pennsylvania,Chairs
5,358.00,Shipped Early,6.00,239.37,-0.10,Furniture,Baltimore,United States,Melanie Seite,0.30,1,10/4/2018,CA-2018-131296,Chuck Magee,21215,"Bush Andora Conference Table, Maple/Graphite Gray Finish",-24.00,2.00,East,,-23.94,239.00,Consumer,10/9/2018,Standard Class,Maryland,Tables
5,291.00,Shipped Early,6.00,194.25,-0.20,Furniture,Lawrence,United States,Carol Triggs,0.30,1,5/7/2016,CA-2016-166086,Chuck Magee,1841,Balt Split Level Computer Training Table,-39.00,2.00,East,,-38.85,194.00,Consumer,5/12/2016,Standard Class,Massachusetts,Tables
5,261.00,Shipped Early,6.00,174.29,-0.11,Furniture,Passaic,United States,Art Ferguson,0.30,1,5/22/2018,CA-2018-146934,Chuck Magee,7055,Bevis 36 x 72 Conference Tables,-20.00,2.00,East,,-19.92,174.00,Consumer,5/27/2018,Standard Class,New Jersey,Tables
4,365.00,Shipped Early,6.00,244.01,-0.13,Furniture,Vineland,United States,Mick Brown,0.30,1,3/11/2018,US-2018-128902,Chuck Magee,8360,Chromcraft Round Conference Tables,-31.00,2.00,East,,-31.37,244.00,Consumer,3/15/2018,Standard Class,New Jersey,Tables
5,191.00,Shipped Early,6.00,127.55,-0.07,Furniture,Columbus,United States,Chloris Kastensmidt,0.30,1,11/21/2018,CA-2018-140018,Chuck Magee,43229,"Global Value Steno Chair, Gray",-9.00,3.00,East,,-9.11,128.00,Consumer,11/26/2018,Standard Class,Ohio,Chairs
5,255.00,Shipped Early,6.00,170.06,-0.03,Furniture,Chester,United States,Anna Andreadi,0.30,1,6/22/2016,CA-2016-154963,Chuck Magee,19013,"Padded Folding Chairs, Black, 4/Carton",-5.00,3.00,East,,-4.86,170.00,Consumer,6/27/2016,Standard Class,Pennsylvania,Chairs
4,1329.00,Shipped Early,6.00,887.27,-0.07,Furniture,Philadelphia,United States,Dean Braden,0.30,1,9/5/2018,CA-2018-158778,Chuck Magee,19134,Global Comet Stacking Arm Chair,-63.00,3.00,East,,-63.38,887.00,Consumer,9/9/2018,Standard Class,Pennsylvania,Chairs
5,1048.00,Shipped Early,6.00,700.06,-0.19,Furniture,Franklin,United States,Kean Thornton,0.30,1,5/12/2016,CA-2016-155887,Chuck Magee,2038,"Bevis Traditional Conference Table Top, Plinth Base",-130.00,3.00,East,,-130.01,700.00,Consumer,5/17/2016,Standard Class,Massachusetts,Tables
5,298.00,Shipped Early,6.00,198.74,-0.07,Furniture,Philadelphia,United States,Seth Vernon,0.30,1,7/18/2019,US-2019-165358,Chuck Magee,19134,"Situations Contoured Folding Chairs, 4/Set",-14.00,4.00,East,,-14.20,199.00,Consumer,7/23/2019,Standard Class,Pennsylvania,Chairs
7,323.00,Shipped Late,6.00,215.54,-0.27,Furniture,Philadelphia,United States,Emily Grady,0.30,1,12/8/2019,US-2019-167570,Chuck Magee,19140,Global Deluxe Steno Chair,-59.00,4.00,East,,-58.50,216.00,Consumer,12/15/2019,Standard Class,Pennsylvania,Chairs
5,1279.00,Shipped Early,6.00,853.93,0.00,Furniture,Chester,United States,Anna Andreadi,0.30,1,6/22/2016,CA-2016-154963,Chuck Magee,19013,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.00,5.00,East,,0.00,854.00,Consumer,6/27/2016,Standard Class,Pennsylvania,Chairs
4,1840.00,Shipped Early,6.00,1228.46,0.00,Furniture,Philadelphia,United States,Cynthia Arntzen,0.30,1,6/28/2016,CA-2016-140858,Chuck Magee,19140,Global Leather Executive Chair,0.00,5.00,East,,0.00,1228.00,Consumer,7/2/2016,Standard Class,Pennsylvania,Chairs
6,738.00,Shipped On Time,6.00,492.83,-0.03,Furniture,Philadelphia,United States,Bill Donatelli,0.30,1,10/31/2018,CA-2018-119165,Chuck Magee,19143,Hon Olson Stacker Stools,-14.00,5.00,East,,-14.08,493.00,Consumer,11/6/2018,Standard Class,Pennsylvania,Chairs
7,985.00,Shipped Late,6.00,657.93,-0.14,Furniture,Philadelphia,United States,Randy Bradley,0.30,1,11/17/2016,CA-2016-159835,Chuck Magee,19143,Hon Every-Day Series Multi-Task Chairs,-94.00,5.00,East,,-93.99,658.00,Consumer,11/24/2016,Standard Class,Pennsylvania,Chairs
4,1264.00,Shipped Early,6.00,844.12,-0.04,Furniture,Philadelphia,United States,Stewart Visinsky,0.30,1,5/3/2017,CA-2017-112130,Chuck Magee,19140,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",-36.00,6.00,East,,-36.18,844.00,Consumer,5/7/2017,Standard Class,Pennsylvania,Chairs
4,2209.00,Shipped Early,6.00,1474.80,-0.01,Furniture,Parma,United States,Susan Pistek,0.30,1,11/12/2018,CA-2018-124590,Chuck Magee,44134,"Global Leather and Oak Executive Chair, Black",-21.00,7.00,East,,-21.07,1475.00,Consumer,11/16/2018,Standard Class,Ohio,Chairs
4,2302.00,Shipped Early,6.00,1537.07,0.00,Furniture,Parma,United States,Susan Pistek,0.30,1,11/12/2018,CA-2018-124590,Chuck Magee,44134,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.00,9.00,East,,0.00,1537.00,Consumer,11/16/2018,Standard Class,Ohio,Chairs
4,495.00,Shipped Early,6.00,330.59,-0.35,Furniture,New York City,United States,Greg Matthias,0.40,1,10/1/2018,CA-2018-139157,Chuck Magee,10024,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",-116.00,1.00,East,,-115.71,331.00,Consumer,10/5/2018,Standard Class,New York,Tables
7,204.00,Shipped Late,6.00,136.53,-0.38,Furniture,Marion,United States,Sung Shariari,0.40,1,12/14/2016,US-2016-123519,Chuck Magee,43302,Hon Rectangular Conference Tables,-52.00,1.00,East,,-52.34,137.00,Consumer,12/21/2016,Standard Class,Ohio,Tables
4,77.00,Shipped Early,6.00,51.59,-0.30,Furniture,Medina,United States,Mick Crebagga,0.40,1,12/26/2017,CA-2017-111073,Chuck Magee,44256,KI Adjustable-Height Table,-15.00,1.00,East,,-15.48,52.00,Consumer,12/30/2017,Standard Class,Ohio,Tables
4,258.00,Shipped Early,6.00,172.11,-0.55,Furniture,Toledo,United States,John Stevenson,0.40,1,4/8/2016,CA-2016-121769,Chuck Magee,43615,Riverside Furniture Stanwyck Manor Table Series,-95.00,1.00,East,,-94.66,172.00,Consumer,4/12/2016,Standard Class,Ohio,Tables
5,409.00,Shipped Early,6.00,273.06,-0.38,Furniture,Fairfield,United States,Susan Vittorini,0.40,1,12/25/2019,US-2019-147669,Chuck Magee,45014,Hon Rectangular Conference Tables,-105.00,2.00,East,,-104.67,273.00,Consumer,12/30/2019,Standard Class,Ohio,Tables
5,1525.00,Shipped Early,6.00,1018.10,-0.37,Furniture,New York City,United States,Michael Moore,0.40,1,1/10/2017,US-2017-157154,Chuck Magee,10011,Bush Advantage Collection Racetrack Conference Table,-373.00,4.00,East,,-373.30,1018.00,Consumer,1/15/2017,Standard Class,New York,Tables
6,525.00,Shipped On Time,6.00,350.35,-0.40,Furniture,Philadelphia,United States,Emily Phan,0.40,1,11/7/2019,CA-2019-149888,Chuck Magee,19120,Bevis Rectangular Conference Tables,-140.00,4.00,East,,-140.14,350.00,Consumer,11/13/2019,Standard Class,Pennsylvania,Tables
4,1278.00,Shipped Early,6.00,853.09,-0.27,Furniture,Philadelphia,United States,Troy Staebel,0.40,1,8/16/2016,CA-2016-142839,Chuck Magee,19143,Chromcraft Rectangular Conference Tables,-227.00,6.00,East,,-227.49,853.00,Consumer,8/20/2016,Standard Class,Pennsylvania,Tables
4,1253.00,Shipped Early,6.00,836.59,-0.32,Furniture,Yonkers,United States,Karen Daniels,0.40,1,3/1/2018,US-2018-143819,Chuck Magee,10701,Chromcraft Round Conference Tables,-265.00,8.00,East,,-264.92,837.00,Consumer,3/5/2018,Standard Class,New York,Tables
4,1876.00,Shipped Early,6.00,1252.70,-0.38,Furniture,Philadelphia,United States,Shahid Shariari,0.40,1,11/21/2017,CA-2017-119879,Chuck Magee,19120,"Bevis Oval Conference Table, Walnut",-480.00,8.00,East,,-480.20,1253.00,Consumer,11/25/2017,Standard Class,Pennsylvania,Tables
4,196.00,Shipped Early,6.00,130.98,-0.68,Furniture,Philadelphia,United States,Seth Vernon,0.50,1,8/25/2019,CA-2019-159793,Chuck Magee,19140,Bush Somerset Collection Bookcase,-89.00,2.00,East,,-89.07,131.00,Consumer,8/29/2019,Standard Class,Pennsylvania,Bookcases
4,451.00,Shipped Early,6.00,301.47,-0.68,Furniture,Philadelphia,United States,Joni Wasserman,0.50,1,8/16/2017,US-2017-164238,Chuck Magee,19120,O'Sullivan Plantations 2-Door Library in Landvery Oak,-205.00,3.00,East,,-205.00,301.00,Consumer,8/20/2017,Standard Class,Pennsylvania,Bookcases
4,449.00,Shipped Early,6.00,299.97,-0.56,Furniture,Springfield,United States,Troy Blackwell,0.50,1,3/29/2018,CA-2018-127236,Chuck Magee,45503,"Bush Andora Bookcase, Maple/Graphite Gray Finish",-168.00,5.00,East,,-167.99,300.00,Consumer,4/2/2018,Standard Class,Ohio,Bookcases
5,526.00,Shipped Early,6.00,350.98,0.24,Furniture,Auburn,United States,Anne McFarland,0.00,1,9/18/2018,CA-2018-145905,Cassandra Brandow,36830,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,84.00,1.00,South,,84.24,351.00,Consumer,9/23/2018,Standard Class,Alabama,Chairs
5,78.00,Shipped Early,6.00,51.75,0.30,Furniture,Columbus,United States,Anemone Ratner,0.00,1,7/14/2018,CA-2018-157588,Cassandra Brandow,31907,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",16.00,1.00,South,,15.52,52.00,Consumer,7/19/2018,Standard Class,Georgia,Furnishings
4,36.00,Shipped Early,6.00,23.99,0.23,Furniture,Columbus,United States,Chuck Sachs,0.00,1,7/3/2019,US-2019-126179,Cassandra Brandow,31907,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",6.00,1.00,South,,5.52,24.00,Consumer,7/7/2019,Standard Class,Georgia,Furnishings
4,129.00,Shipped Early,6.00,85.98,0.26,Furniture,Southaven,United States,Liz MacKendrick,0.00,1,6/27/2016,CA-2016-104283,Cassandra Brandow,38671,KI Adjustable-Height Table,22.00,1.00,South,,22.35,86.00,Consumer,7/1/2016,Standard Class,Mississippi,Tables
6,102.00,Shipped On Time,6.00,67.88,0.27,Furniture,Atlanta,United States,Sheri Gordon,0.00,1,7/26/2016,CA-2016-116190,Cassandra Brandow,30318,"Metal Folding Chairs, Beige, 4/Carton",18.00,2.00,South,,18.33,68.00,Consumer,8/1/2016,Standard Class,Georgia,Chairs
5,44.00,Shipped Early,6.00,29.16,0.37,Furniture,Monroe,United States,Brian Dahlen,0.00,1,6/11/2017,US-2017-123960,Cassandra Brandow,71203,DAX Clear Channel Poster Frame,11.00,2.00,South,,10.79,29.00,Consumer,6/16/2017,Standard Class,Louisiana,Furnishings
4,1201.00,Shipped Early,6.00,801.96,0.25,Furniture,Mobile,United States,Natalie Webber,0.00,1,9/15/2017,CA-2017-102582,Cassandra Brandow,36608,Bretford CR8500 Series Meeting Room Furniture,200.00,2.00,South,,200.49,802.00,Consumer,9/19/2017,Standard Class,Alabama,Tables
7,452.00,Shipped Late,6.00,301.96,0.15,Furniture,Conway,United States,MaryBeth Skach,0.00,1,11/1/2017,CA-2017-108119,Cassandra Brandow,72032,"Iceberg OfficeWorks 42"" Round Tables",45.00,2.00,South,,45.29,302.00,Consumer,11/8/2017,Standard Class,Arkansas,Tables
6,454.00,Shipped On Time,6.00,302.94,0.23,Furniture,Salem,United States,Anne McFarland,0.00,1,7/21/2019,CA-2019-104731,Cassandra Brandow,24153,"Bush Westfield Collection Bookcases, Fully Assembled",70.00,3.00,South,,69.68,303.00,Consumer,7/27/2019,Standard Class,Virginia,Bookcases
6,1599.00,Shipped On Time,6.00,1067.94,0.21,Furniture,Jonesboro,United States,Hunter Lopez,0.00,1,1/20/2016,US-2016-147627,Cassandra Brandow,72401,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,224.00,3.00,South,,224.27,1068.00,Consumer,1/26/2016,Standard Class,Arkansas,Chairs
4,431.00,Shipped Early,6.00,287.94,0.27,Furniture,Louisville,United States,Art Foster,0.00,1,10/13/2017,CA-2017-114300,Cassandra Brandow,40214,Global Deluxe Office Fabric Chairs,78.00,3.00,South,,77.74,288.00,Consumer,10/17/2017,Standard Class,Kentucky,Chairs
4,499.00,Shipped Early,6.00,332.94,0.24,Furniture,Richmond,United States,Sue Ann Reed,0.00,1,6/26/2017,CA-2017-115938,Cassandra Brandow,23223,Office Star - Contemporary Task Swivel Chair,80.00,3.00,South,,79.91,333.00,Consumer,6/30/2017,Standard Class,Virginia,Chairs
4,279.00,Shipped Early,6.00,186.54,0.22,Furniture,Athens,United States,Xylona Preis,0.00,1,8/26/2018,CA-2018-163174,Cassandra Brandow,30605,Deflect-o Glass Clear Studded Chair Mats,41.00,3.00,South,,41.04,187.00,Consumer,8/30/2018,Standard Class,Georgia,Furnishings
7,195.00,Shipped Late,6.00,129.93,0.10,Furniture,Atlanta,United States,Jonathan Howell,0.00,1,9/13/2017,CA-2017-118843,Cassandra Brandow,30318,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,13.00,3.00,South,,12.99,130.00,Consumer,9/20/2017,Standard Class,Georgia,Furnishings
6,39.00,Shipped On Time,6.00,25.71,0.36,Furniture,Atlanta,United States,Sheri Gordon,0.00,1,7/26/2016,CA-2016-116190,Cassandra Brandow,30318,"DAX Cubicle Frames, 8-1/2 x 11",9.00,3.00,South,,9.26,26.00,Consumer,8/1/2016,Standard Class,Georgia,Furnishings
4,64.00,Shipped Early,6.00,42.60,0.39,Furniture,Georgetown,United States,Anna Andreadi,0.00,1,9/4/2018,CA-2018-131205,Cassandra Brandow,40324,Coloredge Poster Frame,17.00,3.00,South,,16.61,43.00,Consumer,9/8/2018,Standard Class,Kentucky,Furnishings
6,91.00,Shipped On Time,6.00,60.84,0.32,Furniture,Arlington,United States,Keith Herrera,0.00,1,6/18/2017,CA-2017-133242,Cassandra Brandow,22204,"Seth Thomas 8 1/2"" Cubicle Clock",19.00,3.00,South,,19.47,61.00,Consumer,6/24/2017,Standard Class,Virginia,Furnishings
5,2475.00,Shipped Early,6.00,1652.94,0.19,Furniture,Chesapeake,United States,Michael Moore,0.00,1,9/5/2018,US-2018-121013,Cassandra Brandow,23320,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",314.00,3.00,South,,314.06,1653.00,Consumer,9/10/2018,Standard Class,Virginia,Tables
7,1298.00,Shipped Late,6.00,866.40,0.26,Furniture,Richmond,United States,Liz Carlisle,0.00,1,2/3/2018,CA-2018-118514,Cassandra Brandow,40475,Hon Multipurpose Stacking Arm Chairs,225.00,4.00,South,,225.26,866.00,Consumer,2/10/2018,Standard Class,Kentucky,Chairs
4,349.00,Shipped Early,6.00,232.88,0.26,Furniture,Lafayette,United States,Christine Sundaresam,0.00,1,12/24/2019,CA-2019-124296,Cassandra Brandow,70506,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",61.00,4.00,South,,60.55,233.00,Consumer,12/28/2019,Standard Class,Louisiana,Chairs
5,2531.00,Shipped Early,6.00,1690.04,0.25,Furniture,Columbia,United States,Giulietta Baptist,0.00,1,9/21/2017,CA-2017-158421,Cassandra Brandow,29203,Global Comet Stacking Arm Chair,423.00,4.00,South,,422.51,1690.00,Consumer,9/26/2017,Standard Class,South Carolina,Chairs
6,58.00,Shipped On Time,6.00,38.60,0.30,Furniture,Jonesboro,United States,Hunter Lopez,0.00,1,1/20/2016,US-2016-147627,Cassandra Brandow,72401,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",12.00,4.00,South,,11.58,39.00,Consumer,1/26/2016,Standard Class,Arkansas,Furnishings
5,94.00,Shipped Early,6.00,62.72,0.39,Furniture,Columbus,United States,Bradley Drucker,0.00,1,1/26/2019,US-2019-105935,Cassandra Brandow,31907,Artistic Insta-Plaque,24.00,4.00,South,,24.46,63.00,Consumer,1/31/2019,Standard Class,Georgia,Furnishings
7,476.00,Shipped Late,6.00,318.08,0.11,Furniture,Henderson,United States,Giulietta Weimer,0.00,1,2/16/2018,CA-2018-108105,Cassandra Brandow,42420,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,35.00,4.00,South,,34.99,318.00,Consumer,2/23/2018,Standard Class,Kentucky,Furnishings
4,515.00,Shipped Early,6.00,343.92,0.22,Furniture,Springfield,United States,Brian Dahlen,0.00,1,4/12/2018,CA-2018-112102,Cassandra Brandow,22153,KI Adjustable-Height Table,76.00,4.00,South,,75.66,344.00,Consumer,4/16/2018,Standard Class,Virginia,Tables
6,756.00,Shipped On Time,6.00,504.90,0.25,Furniture,Hattiesburg,United States,Joy Smith,0.00,1,7/19/2018,CA-2018-163776,Cassandra Brandow,39401,Hon 4-Shelf Metal Bookcases,126.00,5.00,South,,126.23,505.00,Consumer,7/25/2018,Standard Class,Mississippi,Bookcases
4,756.00,Shipped Early,6.00,504.90,0.16,Furniture,Chesapeake,United States,Arianne Irving,0.00,1,12/17/2019,CA-2019-116855,Cassandra Brandow,23320,Hon Valutask Swivel Chairs,81.00,5.00,South,,80.78,505.00,Consumer,12/21/2019,Standard Class,Virginia,Chairs
4,515.00,Shipped Early,6.00,343.85,0.40,Furniture,Fayetteville,United States,Trudy Schmidt,0.00,1,12/25/2018,CA-2018-148684,Cassandra Brandow,72701,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",138.00,5.00,South,,137.54,344.00,Consumer,12/29/2018,Standard Class,Arkansas,Furnishings
5,213.00,Shipped Early,6.00,142.40,0.37,Furniture,Macon,United States,John Castell,0.00,1,9/14/2016,CA-2016-159184,Cassandra Brandow,31204,"Seth Thomas 14"" Day/Date Wall Clock",53.00,5.00,South,,52.69,142.00,Consumer,9/19/2016,Standard Class,Georgia,Furnishings
6,36.00,Shipped On Time,6.00,24.10,0.38,Furniture,Henderson,United States,Rob Dowd,0.00,1,10/28/2017,CA-2017-162537,Cassandra Brandow,42420,Magna Visual Magnetic Picture Hangers,9.00,5.00,South,,9.16,24.00,Consumer,11/3/2017,Standard Class,Kentucky,Furnishings
6,13.00,Shipped On Time,6.00,8.80,0.44,Furniture,Salem,United States,Anne McFarland,0.00,1,7/21/2019,CA-2019-104731,Cassandra Brandow,24153,Regeneration Desk Collection,4.00,5.00,South,,3.87,9.00,Consumer,7/27/2019,Standard Class,Virginia,Furnishings
6,534.00,Shipped On Time,6.00,356.85,0.17,Furniture,Virginia Beach,United States,Olvera Toch,0.00,1,10/26/2019,CA-2019-162173,Cassandra Brandow,23464,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",61.00,5.00,South,,60.66,357.00,Consumer,11/1/2019,Standard Class,Virginia,Tables
6,775.00,Shipped On Time,6.00,517.50,0.30,Furniture,Lafayette,United States,Marc Crier,0.00,1,9/24/2017,CA-2017-143119,Cassandra Brandow,70506,Harbour Creations Steel Folding Chair,155.00,6.00,South,,155.25,518.00,Consumer,9/30/2017,Standard Class,Louisiana,Chairs
5,33.00,Shipped Early,6.00,22.20,0.41,Furniture,Little Rock,United States,Liz Thompson,0.00,1,6/1/2016,US-2016-165659,Cassandra Brandow,72209,3M Hangers With Command Adhesive,9.00,6.00,South,,9.10,22.00,Consumer,6/6/2016,Standard Class,Arkansas,Furnishings
4,1231.00,Shipped Early,6.00,821.88,0.26,Furniture,Henderson,United States,Adrian Barton,0.00,1,11/19/2019,CA-2019-101042,Cassandra Brandow,42420,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",214.00,6.00,South,,213.69,822.00,Consumer,11/23/2019,Standard Class,Kentucky,Furnishings
6,278.00,Shipped On Time,6.00,185.58,0.41,Furniture,Hattiesburg,United States,Joy Smith,0.00,1,7/19/2018,CA-2018-163776,Cassandra Brandow,39401,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",76.00,6.00,South,,76.09,186.00,Consumer,7/25/2018,Standard Class,Mississippi,Furnishings
5,200.00,Shipped Early,6.00,133.38,0.44,Furniture,Jackson,United States,Michael Chen,0.00,1,12/14/2018,CA-2018-146143,Cassandra Brandow,39212,"Executive Impressions 14""",59.00,6.00,South,,58.69,133.00,Consumer,12/19/2018,Standard Class,Mississippi,Furnishings
4,123.00,Shipped Early,6.00,82.38,0.31,Furniture,Richmond,United States,Debra Catini,0.00,1,12/7/2019,US-2019-136189,Cassandra Brandow,23223,DAX Wood Document Frame.,26.00,6.00,South,,25.54,82.00,Consumer,12/11/2019,Standard Class,Virginia,Furnishings
4,1881.00,Shipped Early,6.00,1256.22,0.06,Furniture,Chesapeake,United States,Natalie Fritzler,0.00,1,2/11/2016,CA-2016-127614,Cassandra Brandow,23320,Hon 2111 Invitation Series Corner Table,75.00,6.00,South,,75.37,1256.00,Consumer,2/15/2016,Standard Class,Virginia,Tables
4,1583.00,Shipped Early,6.00,1056.86,0.29,Furniture,Mobile,United States,Natalie Webber,0.00,1,9/15/2017,CA-2017-102582,Cassandra Brandow,36608,"Global Manager's Adjustable Task Chair, Storm",306.00,7.00,South,,306.49,1057.00,Consumer,9/19/2017,Standard Class,Alabama,Chairs
6,50.00,Shipped On Time,6.00,33.11,0.39,Furniture,Henderson,United States,Rob Dowd,0.00,1,10/28/2017,CA-2017-162537,Cassandra Brandow,42420,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,13.00,7.00,South,,12.91,33.00,Consumer,11/3/2017,Standard Class,Kentucky,Furnishings
4,3639.00,Shipped Early,6.00,2430.08,0.16,Furniture,Jackson,United States,Meg Tillman,0.00,1,7/25/2018,CA-2018-104157,Cassandra Brandow,39212,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",389.00,8.00,South,,388.81,2430.00,Consumer,7/29/2018,Standard Class,Mississippi,Tables
